https://www.usnews.com/best-colleges/princeton-university-2627,Princeton University,#1 in National Universities,"$47,140","5,394",Princeton,NJ,Private,Coed,1746,None,Suburban,$23.4 billion,12%
https://www.usnews.com/best-colleges/harvard-university-2155,Harvard University,#2 in National Universities,"$50,420","6,766",Cambridge,MA,Private,Coed,1746,None,Urban,$37.1 billion,11%
https://www.usnews.com/best-colleges/columbia-university-2707,Columbia University,#3 in National Universities (tie),"$59,430","6,162",New York,NY,Private,Coed,1636,None,Urban,$10.0 billion,DNE
https://www.usnews.com/best-colleges/massachusetts-institute-of-technology-2178,Massachusetts Institute of Technology,#3 in National Universities (tie),"$51,832","4,547",Cambridge,MA,Private,Coed,1636,None,Urban,$14.8 billion +,10%
https://www.usnews.com/best-colleges/university-of-chicago-1774,University of Chicago,#3 in National Universities (tie),"$57,006","6,264",Chicago,IL,Private,Coed,1754,None,Urban,$6.6 billion +,13%
https://www.usnews.com/best-colleges/yale-university-1426,Yale University,#3 in National Universities (tie),"$53,430","5,746",New Haven,CT,Private,Coed,1754,None,City,$27.2 billion +,11%
https://www.usnews.com/best-colleges/stanford-university-1305,Stanford University,#7 in National Universities,"$51,354","7,062",Stanford,CA,Private,Coed,1861,None,Suburban,$24.8 billion,9%
https://www.usnews.com/best-colleges/duke-university-2920,Duke University,#8 in National Universities (tie),"$55,960","6,692",Durham,NC,Private,Coed,1861,None,Suburban,$7.9 billion +,10%
https://www.usnews.com/best-colleges/university-of-pennsylvania-3378,University of Pennsylvania,#8 in National Universities (tie),"$55,584","10,033",Philadelphia,PA,Private,Coed,1890,None,Urban,$12.2 billion +,13%
https://www.usnews.com/best-colleges/jhu-2077,Johns Hopkins University,#10 in National Universities (tie),"$53,740","6,109",Baltimore,MD,Private,Coed,1890,None,Urban,$3.7 billion +,10%
https://www.usnews.com/best-colleges/northwestern-university-1739,Northwestern University,#10 in National Universities (tie),"$54,567","8,278",Evanston,IL,Private,Coed,1701,None,Suburban,$7.9 billion +,9%
https://www.usnews.com/best-colleges/california-institute-of-technology-1131,California Institute of Technology,#12 in National Universities (tie),"$52,362",961,Pasadena,CA,Private,Coed,1701,None,Suburban,$2.6 billion +,9%
https://www.usnews.com/best-colleges/dartmouth-college-2573,Dartmouth College,#12 in National Universities (tie),"$55,035","4,410",Hanover,NH,Private,Coed,1885,None,Rural,$5.0 billion,9%
https://www.usnews.com/best-colleges/brown-university-3401,Brown University,#14 in National Universities (tie),"$55,656","6,988",Providence,RI,Private,Coed,1885,None,City,$3.2 billion +,11%
https://www.usnews.com/best-colleges/vanderbilt-3535,Vanderbilt University,#14 in National Universities (tie),"$49,816","6,885",Nashville,TN,Private,Coed,1838,None,Urban,$4.1 billion +,8%
https://www.usnews.com/best-colleges/cornell-university-2711,Cornell University,#16 in National Universities (tie),"$55,188","14,907",Ithaca,NY,Private,Coed,1838,None,Rural,$6.5 billion +,10%
https://www.usnews.com/best-colleges/rice-3604,Rice University,#16 in National Universities (tie),"$47,350","4,001",Houston,TX,Private,Coed,1740,None,Urban,$5.8 billion +,12%
https://www.usnews.com/best-colleges/university-of-notre-dame-1840,University of Notre Dame,#18 in National Universities,"$53,391","8,576",Notre Dame,IN,Private,Coed,1740,Roman Catholic,City,$9.7 billion,6%
https://www.usnews.com/best-colleges/university-of-california-los-angeles-1315,University of California--Los Angeles,#19 in National Universities (tie),"$41,294 (out-of-state), $13,280 (in-state)","31,002",Los Angeles,CA,Public,Coed,1876,None,Urban,$4.2 billion +,12%
https://www.usnews.com/best-colleges/washington-university-in-st-louis-2520,Washington University in St. Louis,#19 in National Universities (tie),"$53,399","7,675",St. Louis,MO,Private,Coed,1876,None,Suburban,$7.2 billion +,7%
https://www.usnews.com/best-colleges/emory-university-1564,Emory University,#21 in National Universities,"$51,306","6,937",Atlanta,GA,Private,Coed,1851,United Methodist,City,$7.6 billion +,16%
https://www.usnews.com/best-colleges/georgetown-university-1445,Georgetown University,#22 in National Universities (tie),"$54,104","7,463",Washington,DC,Private,Coed,1851,Roman Catholic,Urban,$1.7 billion,13%
https://www.usnews.com/best-colleges/university-of-california-berkeley-1312,University of California--Berkeley,#22 in National Universities (tie),"$43,232 (out-of-state), $14,240 (in-state)","30,574",Berkeley,CA,Public,Coed,1891,None,City,$4.4 billion +,12%
https://www.usnews.com/best-colleges/university-of-southern-california-1328,University of Southern California,#22 in National Universities (tie),"$56,225","19,170",Los Angeles,CA,Private,Coed,1891,None,Urban,$5.1 billion +,13%
https://www.usnews.com/best-colleges/carnegie-mellon-university-3242,Carnegie Mellon University,#25 in National Universities (tie),"$55,465","6,896",Pittsburgh,PA,Private,Coed,1769,None,Urban,$1.7 billion +,22%
https://www.usnews.com/best-colleges/uva-6968,University of Virginia,#25 in National Universities (tie),"$48,891 (out-of-state), $17,350 (in-state)","16,655",Charlottesville,VA,Public,Coed,1769,None,Suburban,$6.3 billion +,4%
https://www.usnews.com/best-colleges/tufts-university-2219,Tufts University,#27 in National Universities (tie),"$56,382","5,541",Medford,MA,Private,Coed,1764,None,Suburban,$1.7 billion +,10%
https://www.usnews.com/best-colleges/university-of-michigan-ann-arbor-9092,University of Michigan--Ann Arbor,#27 in National Universities (tie),"$49,350 (out-of-state), $15,262 (in-state)","29,821",Ann Arbor,MI,Public,Coed,1764,None,City,$10.8 billion,7%
https://www.usnews.com/best-colleges/wake-forest-2978,Wake Forest University,#27 in National Universities (tie),"$53,322","5,102",Winston-Salem,NC,Private,Coed,1873,None,Suburban,$1.2 billion +,10%
https://www.usnews.com/best-colleges/nyu-2785,New York University,#30 in National Universities (tie),"$51,828","26,417",New York,NY,Private,Coed,1873,None,Urban,$4.1 billion,19%
https://www.usnews.com/best-colleges/university-of-california-santa-barbara-1320,University of California--Santa Barbara,#30 in National Universities (tie),"$42,486 (out-of-state), $14,472 (in-state)","22,186",Santa Barbara,CA,Public,Coed,1865,None,Suburban,$332.4 million +,10%
https://www.usnews.com/best-colleges/unc-2974,University of North Carolina--Chapel Hill,#30 in National Universities (tie),"$35,169 (out-of-state), $8,986 (in-state)","18,862",Chapel Hill,NC,Public,Coed,1865,None,Suburban,$2.9 billion +,3%
https://www.usnews.com/best-colleges/university-of-california-irvine-1314,University of California--Irvine,#33 in National Universities (tie),"$43,530 (out-of-state), $15,516 (in-state)","29,307",Irvine,CA,Public,Coed,1912,None,Suburban,$853.3 million,17%
https://www.usnews.com/best-colleges/university-of-rochester-2894,University of Rochester,#33 in National Universities (tie),"$53,926","6,546",Rochester,NY,Private,Coed,1912,None,Suburban,$2.1 billion +,24%
https://www.usnews.com/best-colleges/brandeis-university-2133,Brandeis University,#35 in National Universities (tie),"$55,395","3,635",Waltham,MA,Private,Coed,1842,None,Suburban,$976.9 million,21%
https://www.usnews.com/best-colleges/georgia-institute-of-technology-1569,Georgia Institute of Technology,#35 in National Universities (tie),"$33,020 (out-of-state), $12,424 (in-state)","15,573",Atlanta,GA,Public,Coed,1842,None,Urban,$2.0 billion,9%
https://www.usnews.com/best-colleges/university-of-florida-1535,University of Florida,#35 in National Universities (tie),"$28,658 (out-of-state), $6,381 (in-state)","35,247",Gainesville,FL,Public,Coed,1919,None,Suburban,$1.6 billion +,2%
https://www.usnews.com/best-colleges/boston-college-2128,Boston College,#38 in National Universities (tie),"$55,464","9,358",Chestnut Hill,MA,Private,Coed,1919,Roman Catholic,Suburban,$2.3 billion +,7%
https://www.usnews.com/best-colleges/william-and-mary-3705,College of William and Mary,#38 in National Universities (tie),"$44,701 (out-of-state), $21,830 (in-state)","6,285",Williamsburg,VA,Public,Coed,1853,None,Suburban,$874.1 million,6%
https://www.usnews.com/best-colleges/university-of-california-davis-1313,University of California--Davis,#38 in National Universities (tie),"$43,458 (out-of-state), $14,463 (in-state)","30,145",Davis,CA,Public,Coed,1853,None,City,$1.1 billion +,16%
https://www.usnews.com/best-colleges/university-of-california-san-diego-1317,University of California--San Diego,#41 in National Universities,"$42,074 (out-of-state), $14,060 (in-state)","28,587",La Jolla,CA,Public,Coed,1836,None,Urban,$1.4 billion,20%
https://www.usnews.com/best-colleges/boston-university-2130,Boston University,#42 in National Universities (tie),"$53,948","18,080",Boston,MA,Private,Coed,1836,None,Urban,$2.0 billion,22%
https://www.usnews.com/best-colleges/case-western-reserve-university-3024,Case Western Reserve University,#42 in National Universities (tie),"$49,042","5,150",Cleveland,OH,Private,Coed,1789,None,Urban,$1.8 billion,13%
https://www.usnews.com/best-colleges/northeastern-university-2199,Northeastern University,#44 in National Universities (tie),"$51,387","13,825",Boston,MA,Private,Coed,1789,None,Urban,$795.9 million,19%
https://www.usnews.com/best-colleges/tulane-university-2029,Tulane University,#44 in National Universities (tie),"$54,820","6,571",New Orleans,LA,Private,Coed,1868,None,Urban,$1.3 billion,4%
https://www.usnews.com/best-colleges/pepperdine-university-1264,Pepperdine University,#46 in National Universities (tie),"$53,932","3,604",Malibu,CA,Private,Coed,1868,Churches of Christ,Suburban,$860.3 million +,11%
https://www.usnews.com/best-colleges/university-of-georgia-1598,University of Georgia,#46 in National Universities (tie),"$30,404 (out-of-state), $11,830 (in-state)","28,848",Athens,GA,Public,Coed,1880,None,City,$1.2 billion,2%
https://www.usnews.com/best-colleges/university-of-illinois-urbanachampaign-1775,University of Illinois--Urbana-Champaign,#46 in National Universities (tie),"$32,568 (out-of-state), $15,998 (in-state)","33,955",Champaign,IL,Public,Coed,1880,None,City,$1.8 billion +,16%
https://www.usnews.com/best-colleges/rpi-2803,Rensselaer Polytechnic Institute,#49 in National Universities (tie),"$53,880","6,366",Troy,NY,Private,Coed,1900,None,Suburban,$674.3 million +,14%
https://www.usnews.com/best-colleges/university-of-texas-3658,University of Texas--Austin,#49 in National Universities (tie),"$37,480 (out-of-state), $10,606 (in-state)","40,492",Austin,TX,Public,Coed,1900,None,Urban,$3.7 billion,5%
https://www.usnews.com/best-colleges/university-of-wisconsin-3895,University of Wisconsin--Madison,#49 in National Universities (tie),"$36,805 (out-of-state), $10,555 (in-state)","32,196",Madison,WI,Public,Coed,1819,None,City,$3.8 billion,9%
https://www.usnews.com/best-colleges/villanova-3388,Villanova University,#49 in National Universities (tie),"$53,458","6,966",Villanova,PA,Private,Coed,1819,Roman Catholic,Suburban,$641.3 million +,2%
https://www.usnews.com/best-colleges/lehigh-university-3289,Lehigh University,#53 in National Universities (tie),"$52,930","5,075",Bethlehem,PA,Private,Coed,1852,None,City,$1.3 billion,9%
https://www.usnews.com/best-colleges/syracuse-university-2882,Syracuse University,#53 in National Universities (tie),"$51,853","15,252",Syracuse,NY,Private,Coed,1852,None,City,$1.3 billion,13%
https://www.usnews.com/best-colleges/university-of-miami-1536,University of Miami,#53 in National Universities (tie),"$50,226","10,832",Coral Gables,FL,Private,Coed,1817,None,Suburban,$948.6 million,15%
https://www.usnews.com/best-colleges/ohio-state-6883,Ohio State University--Columbus,#56 in National Universities (tie),"$30,742 (out-of-state), $10,726 (in-state)","45,946",Columbus,OH,Public,Coed,1817,None,Urban,$4.2 billion +,8%
https://www.usnews.com/best-colleges/purdue-university-west-lafayette-1825,Purdue University--West Lafayette,#56 in National Universities (tie),"$28,804 (out-of-state), $10,002 (in-state)","31,006",West Lafayette,IN,Public,Coed,1834,None,City,$2.3 billion +,16%
https://www.usnews.com/best-colleges/rutgers-new-brunswick-6964,Rutgers University--New Brunswick,#56 in National Universities (tie),"$31,282 (out-of-state), $14,974 (in-state)","35,641",Piscataway,NJ,Public,Coed,1834,None,City,$985.5 million,9%
https://www.usnews.com/best-colleges/penn-state-6965,Pennsylvania State University--University Park,#59 in National Universities (tie),"$34,858 (out-of-state), $18,454 (in-state)","40,835",University Park,PA,Public,Coed,1831,None,City,$2.0 billion,12%
https://www.usnews.com/best-colleges/smu-3613,Southern Methodist University,#59 in National Universities (tie),"$54,493","6,452",Dallas,TX,Private,Coed,1831,United Methodist,Urban,$1.5 billion +,9%
https://www.usnews.com/best-colleges/university-of-washington-3798,University of Washington,#59 in National Universities (tie),"$36,898 (out-of-state), $11,517 (in-state)","31,331",Seattle,WA,Public,Coed,1909,None,Urban,$3.2 billion +,15%
https://www.usnews.com/best-colleges/wpi-2233,Worcester Polytechnic Institute,#59 in National Universities (tie),"$50,530","4,435",Worcester,MA,Private,Coed,1909,None,City,$502.5 million,11%
https://www.usnews.com/best-colleges/george-washington-university-1444,George Washington University,#63 in National Universities (tie),"$55,230","11,999",Washington,DC,Private,Coed,1789,None,Urban,$1.7 billion +,11%
https://www.usnews.com/best-colleges/uconn-29013,University of Connecticut,#63 in National Universities (tie),"$38,098 (out-of-state), $15,730 (in-state)","19,241",Storrs,CT,Public,Coed,1789,None,Rural,$401.3 million,8%
https://www.usnews.com/best-colleges/university-of-maryland-2103,University of Maryland--College Park,#63 in National Universities (tie),"$35,216 (out-of-state), $10,595 (in-state)","29,868",College Park,MD,Public,Coed,1965,None,Suburban,$548.7 million +,5%
https://www.usnews.com/best-colleges/byu-3670,Brigham Young University--Provo,#66 in National Universities (tie),"$5,620","31,233",Provo,UT,Private,Coed,1965,Latter Day Saints (Mormon Church),City,$1.7 billion +,3%
https://www.usnews.com/best-colleges/clark-university-massachusetts-2139,Clark University,#66 in National Universities (tie),"$45,730","2,240",Worcester,MA,Private,Coed,1850,None,City,$408.8 million +,14%
https://www.usnews.com/best-colleges/clemson-university-3425,Clemson University,#66 in National Universities (tie),"$36,724 (out-of-state), $14,970 (in-state)","19,402",Clemson,SC,Public,Coed,1850,None,Suburban,$682.7 million +,DNE
https://www.usnews.com/best-colleges/texas-am-university-college-station-10366,Texas A&M University--College Station,#66 in National Universities (tie),"$36,636 (out-of-state), $10,968 (in-state)","53,065",College Station,TX,Public,Coed,1948,None,City,$10.8 billion +,DNE
https://www.usnews.com/best-colleges/florida-state-university-1489,Florida State University,#70 in National Universities (tie),"$21,673 (out-of-state), $6,507 (in-state)","33,008",Tallahassee,FL,Public,Coed,1948,None,City,$639.4 million,2%
https://www.usnews.com/best-colleges/fordham-university-2722,Fordham University,#70 in National Universities (tie),"$52,248","9,599",New York,NY,Private,Coed,1885,Roman Catholic,Urban,$691.1 million,8%
https://www.usnews.com/best-colleges/stevens-institute-of-technology-2639,Stevens Institute of Technology,#70 in National Universities (tie),"$52,202","2,978",Hoboken,NJ,Private,Coed,1885,None,City,$183.9 million +,4%
https://www.usnews.com/best-colleges/university-of-california-santa-cruz-1321,University of California--Santa Cruz,#70 in National Universities (tie),"$41,963 (out-of-state), $13,949 (in-state)","17,577",Santa Cruz,CA,Public,Coed,1853,None,Suburban,$188.7 million +,6%
https://www.usnews.com/best-colleges/umass-amherst-2221,University of Massachusetts--Amherst,#70 in National Universities (tie),"$34,570 (out-of-state), $15,887 (in-state)","23,388",Amherst,MA,Public,Coed,1853,None,Suburban,$323.6 million,6%
https://www.usnews.com/best-colleges/university-of-pittsburgh-3379,University of Pittsburgh,#70 in National Universities (tie),"$32,052 (out-of-state), $19,080 (in-state)","19,326",Pittsburgh,PA,Public,Coed,1863,None,Urban,$3.9 billion +,4%
https://www.usnews.com/best-colleges/university-of-minnesota-twin-cities-3969,University of Minnesota--Twin Cities,#76 in National Universities (tie),"$30,371 (out-of-state), $14,693 (in-state)","35,433",Minneapolis,MN,Public,Coed,1863,None,Urban,$3.3 billion,9%
https://www.usnews.com/best-colleges/virginia-tech-3754,Virginia Tech,#76 in National Universities (tie),"$31,304 (out-of-state), $13,620 (in-state)","27,193",Blacksburg,VA,Public,Coed,1693,None,Rural,$987.6 million,6%
https://www.usnews.com/best-colleges/american-university-1434,American University,#78 in National Universities (tie),"$48,459","8,123",Washington,DC,Private,Coed,1693,United Methodist,Suburban,$622.0 million,8%
https://www.usnews.com/best-colleges/baylor-university-6967,Baylor University,#78 in National Universities (tie),"$45,542","14,316",Waco,TX,Private,Coed,1905, Baptist,City,$1.2 billion +,3%
https://www.usnews.com/best-colleges/suny-binghamton-2836,Binghamton University--SUNY,#80 in National Universities (tie),"$24,488 (out-of-state), $9,808 (in-state)","13,728",Binghamton,NY,Public,Coed,1905,None,Suburban,$109.3 million +,8%
https://www.usnews.com/best-colleges/colorado-school-of-mines-1348,Colorado School of Mines,#80 in National Universities (tie),"$38,584 (out-of-state), $18,964 (in-state)","4,794",Golden,CO,Public,Coed,1960,None,Suburban,$246.1 million +,6%
https://www.usnews.com/best-colleges/north-carolina-state-raleigh-2972,North Carolina State University--Raleigh,#80 in National Universities (tie),"$28,444 (out-of-state), $9,101 (in-state)","24,150",Raleigh,NC,Public,Coed,1960,None,City,$1.1 billion +,5%
https://www.usnews.com/best-colleges/stony-brook-suny-2838,Stony Brook University--SUNY,#80 in National Universities (tie),"$26,934 (out-of-state), $9,624 (in-state)","17,364",Stony Brook,NY,Public,Coed,1839,None,Suburban,$234.0 million,14%
https://www.usnews.com/best-colleges/tcu-3636,Texas Christian University,#80 in National Universities (tie),"$46,950","9,011",Fort Worth,TX,Private,Coed,1839, Christian Church (Disciples of Christ),Suburban,$1.5 billion,5%
https://www.usnews.com/best-colleges/yeshiva-university-2903,Yeshiva University,#80 in National Universities (tie),"$43,500","2,728",New York,NY,Private,Coed,1826,None,Urban,$506.2 million,5%
https://www.usnews.com/best-colleges/michigan-state-2290,Michigan State University,#85 in National Universities (tie),"$39,750 (out-of-state), $14,460 (in-state)","38,996",East Lansing,MI,Public,Coed,1826,None,Suburban,$3.1 billion,12%
https://www.usnews.com/best-colleges/university-of-california-riverside-1316,University of California--Riverside,#85 in National Universities (tie),"$42,879 (out-of-state), $13,887 (in-state)","20,069",Riverside,CA,Public,Coed,1898,None,City,$231.1 million,3%
https://www.usnews.com/best-colleges/university-of-san-diego-10395,University of San Diego,#85 in National Universities (tie),"$49,358","5,774",San Diego,CA,Private,Coed,1898,Roman Catholic,Urban,$503.6 million,8%
https://www.usnews.com/best-colleges/howard-university-1448,Howard University,#89 in National Universities (tie),"$26,756","6,354",Washington,DC,Private,Coed,1834,None,Urban,$646.6 million,7%
https://www.usnews.com/best-colleges/indiana-university-bloomington-1809,Indiana University--Bloomington,#89 in National Universities (tie),"$35,456 (out-of-state), $10,681 (in-state)","33,429",Bloomington,IN,Public,Coed,1834,None,City,$1.1 billion,10%
https://www.usnews.com/best-colleges/loyola-university-chicago-1710,Loyola University Chicago,#89 in National Universities (tie),"$44,048","11,420",Chicago,IL,Private,Coed,1937,Roman Catholic,City,$593.5 million,5%
https://www.usnews.com/best-colleges/marquette-university-3863,Marquette University,#89 in National Universities (tie),"$41,870","8,335",Milwaukee,WI,Private,Coed,1937,Roman Catholic,Urban,$626.2 million,3%
https://www.usnews.com/best-colleges/ub-9554,University at Buffalo--SUNY,#89 in National Universities (tie),"$27,758 (out-of-state), $10,028 (in-state)","21,020",Buffalo,NY,Public,Coed,1785,None,Suburban,$659.2 million,16%
https://www.usnews.com/best-colleges/university-of-delaware-1431,University of Delaware,#89 in National Universities (tie),"$34,310 (out-of-state), $13,680 (in-state)","18,946",Newark,DE,Public,Coed,1785,None,Suburban,$1.4 billion,5%
https://www.usnews.com/best-colleges/university-of-iowa-1892,University of Iowa,#89 in National Universities (tie),"$30,609 (out-of-state), $8,965 (in-state)","24,503",Iowa City,IA,Public,Coed,1867,None,City,$1.4 billion,9%
https://www.usnews.com/best-colleges/illinois-institute-of-technology-1691,Illinois Institute of Technology,#96 in National Universities (tie),"$47,646","2,900",Chicago,IL,Private,Coed,1867,None,Urban,$241.9 million,21%
https://www.usnews.com/best-colleges/miami-university-7104,Miami University--Oxford,#96 in National Universities (tie),"$33,577 (out-of-state), $14,825 (in-state)","17,147",Oxford,OH,Public,Coed,1824,None,Rural,$512.4 million,14%
https://www.usnews.com/best-colleges/university-of-colorado-boulder-1370,University of Colorado--Boulder,#96 in National Universities (tie),"$37,288 (out-of-state), $12,534 (in-state)","29,091",Boulder,CO,Public,Coed,1824,None,City,$596.4 million +,7%
https://www.usnews.com/best-colleges/university-of-denver-1371,University of Denver,#96 in National Universities (tie),"$50,556","5,765",Denver,CO,Private,Coed,1883,None,City,$711.3 million +,7%
https://www.usnews.com/best-colleges/university-of-san-francisco-1325,University of San Francisco,#96 in National Universities (tie),"$48,066","6,847",San Francisco,CA,Private,Coed,1883,Roman Catholic,Urban,$349.6 million,17%
https://www.usnews.com/best-colleges/university-of-vermont-3696,University of Vermont,#96 in National Universities (tie),"$42,516 (out-of-state), $18,276 (in-state)","11,339",Burlington,VT,Public,Coed,1848,None,Suburban,$453.3 million +,6%
https://www.usnews.com/best-colleges/clarkson-university-2699,Clarkson University,#102 in National Universities (tie),"$49,444","3,090",Potsdam,NY,Private,Coed,1848,None,Rural,$191.1 million +,3%
https://www.usnews.com/best-colleges/drexel-university-3256,Drexel University,#102 in National Universities (tie),"$52,002","13,272",Philadelphia,PA,Private,Coed,1842,None,Urban,$707.6 million +,12%
